[Timestamp_micros,aout_speed_uint8,speed_measured_hz]
2568,0,0.00
2589,0,0.00
2610,0,0.00
2631,0,0.00
2652,0,0.00
2673,0,0.00
2694,0,0.00
2715,0,0.00
2736,0,0.00
2757,0,0.00
2777,0,0.00
2798,0,0.00
2819,0,0.00
2840,0,0.00
2861,0,0.00
2882,0,0.00
2903,0,0.00
2924,0,0.00
2945,0,0.00
2966,0,0.00
2986,0,0.00
3007,0,0.00
3028,0,0.00
3049,0,0.00
3070,0,0.00
3091,0,0.00
3112,0,0.00
3133,0,0.00
3154,0,0.00
3175,0,0.00
3196,0,0.00
3216,0,0.00
3237,0,0.00
3258,0,0.00
3279,0,0.00
3300,0,0.00
3321,0,0.00
3342,0,0.00
3363,0,0.00
3388,0,0.00
3409,0,0.00
3429,0,0.00
3450,0,0.00
3471,0,0.00
3492,0,0.00
3513,0,0.00
3534,0,0.00
3555,0,0.00
3576,0,0.00
3597,0,0.00
3618,0,0.00
3638,0,0.00
3659,0,0.00
3680,0,0.00
3701,0,0.00
3722,0,0.00
3743,0,0.00
3764,0,0.00
3785,0,0.00
3806,0,0.00
3827,0,0.00
3848,0,0.00
3868,0,0.00
3889,0,0.00
3910,0,0.00
3931,0,0.00
3952,0,0.00
3973,0,0.00
3994,0,0.00
4015,0,0.00
4036,0,0.00
4057,0,0.00
4078,0,0.00
4098,0,0.00
4119,0,0.00
4140,0,0.00
4161,0,0.00
4182,0,0.00
4203,0,0.00
4224,0,0.00
4245,0,0.00
4266,0,0.00
4287,0,0.00
4307,0,0.00
4328,0,0.00
4349,0,0.00
4370,0,0.00
4391,0,0.00
4412,0,0.00
4433,0,0.00
4454,0,0.00
4475,0,0.00
4496,0,0.00
4517,0,0.00
4537,0,0.00
4558,0,0.00
4579,0,0.00
4600,0,0.00
4621,0,0.00
4642,0,0.00
4663,0,0.00
4684,0,0.00
4705,0,0.00
4726,0,0.00
4747,0,0.00
4767,0,0.00
4788,0,0.00
4809,0,0.00
4830,0,0.00
4851,0,0.00
4872,0,0.00
4893,0,0.00
4914,0,0.00
4935,0,0.00
4956,0,0.00
4977,0,0.00
4997,0,0.00
5018,0,0.00
5039,0,0.00
5060,0,0.00
5081,0,0.00
5102,0,0.00
5123,0,0.00
5144,0,0.00
5165,0,0.00
5186,0,0.00
5207,0,0.00
5227,0,0.00
5248,0,0.00
5269,0,0.00
5290,0,0.00
5311,0,0.00
5332,0,0.00
5353,0,0.00
5374,0,0.00
5395,0,0.00
5416,0,0.00
5437,0,0.00
5457,0,0.00
5478,0,0.00
5499,0,0.00
5520,0,0.00
5541,0,0.00
5562,0,0.00
5583,0,0.00
5604,0,0.00
5625,0,0.00
5646,0,0.00
5667,0,0.00
5687,0,0.00
5708,0,0.00
5729,0,0.00
5750,0,0.00
5771,0,0.00
5792,0,0.00
5813,0,0.00
5834,0,0.00
5855,0,0.00
5876,0,0.00
5896,0,0.00
5917,0,0.00
5938,0,0.00
5959,0,0.00
5980,0,0.00
6001,0,0.00
6022,0,0.00
6043,0,0.00
6064,0,0.00
6085,0,0.00
6106,0,0.00
6126,0,0.00
6147,0,0.00
6168,0,0.00
6189,0,0.00
6210,0,0.00
6231,0,0.00
6252,0,0.00
6273,0,0.00
6294,0,0.00
6315,0,0.00
6335,0,0.00
6356,0,0.00
6377,0,0.00
6398,0,0.00
6419,0,0.00
6440,0,0.00
6461,0,0.00
6482,0,0.00
6503,0,0.00
6524,0,0.00
6545,0,0.00
6565,0,0.00
6586,0,0.00
6607,0,0.00
6628,0,0.00
6649,0,0.00
6670,0,0.00
6695,0,0.00
6716,0,0.00
6737,0,0.00
6758,0,0.00
6779,0,0.00
6800,0,0.00
6821,0,0.00
6842,0,0.00
6862,0,0.00
6883,0,0.00
6904,0,0.00
6925,0,0.00
6946,0,0.00
6967,0,0.00
6988,0,0.00
7009,0,0.00
7030,0,0.00
7051,0,0.00
7071,0,0.00
7092,0,0.00
7113,0,0.00
7134,0,0.00
7155,0,0.00
7176,0,0.00
7197,0,0.00
7218,0,0.00
7239,0,0.00
7260,0,0.00
7281,0,0.00
7301,0,0.00
7322,0,0.00
7343,0,0.00
7364,0,0.00
7385,0,0.00
7406,0,0.00
7427,0,0.00
7448,0,0.00
7469,0,0.00
7490,0,0.00
7511,0,0.00
7531,0,0.00
7552,0,0.00
7573,0,0.00
7594,0,0.00
7615,0,0.00
7636,0,0.00
7657,0,0.00
7678,0,0.00
7699,0,0.00
7720,0,0.00
7740,0,0.00
7761,0,0.00
7782,0,0.00
7803,0,0.00
7824,0,0.00
7845,0,0.00
7866,0,0.00
7887,0,0.00
7908,0,0.00
7929,0,0.00
7950,0,0.00
7971,0,0.00
7991,0,0.00
8012,0,0.00
8033,0,0.00
8054,0,0.00
8075,0,0.00
8096,0,0.00
8117,0,0.00
8138,0,0.00
8159,0,0.00
8180,0,0.00
8200,0,0.00
8221,0,0.00
8242,0,0.00
8263,0,0.00
8284,0,0.00
8305,0,0.00
8326,0,0.00
8347,0,0.00
8368,0,0.00
8389,0,0.00
8410,0,0.00
8430,0,0.00
8451,0,0.00
8472,0,0.00
8493,0,0.00
8514,0,0.00
8535,0,0.00
8556,0,0.00
8577,0,0.00
8598,0,0.00
8619,0,0.00
8640,0,0.00
8661,0,0.00
8681,0,0.00
8702,0,0.00
8723,0,0.00
8744,0,0.00
8765,0,0.00
8786,0,0.00
8807,0,0.00
8828,0,0.00
8849,0,0.00
8870,0,0.00
8891,0,0.00
8911,0,0.00
8932,0,0.00
8953,0,0.00
8974,0,0.00
8995,0,0.00
9016,0,0.00
9037,0,0.00
9058,0,0.00
9079,0,0.00
9100,0,0.00
9121,0,0.00
9142,0,0.00
9163,0,0.00
9183,0,0.00
9204,0,0.00
9225,0,0.00
9246,0,0.00
9267,0,0.00
9288,0,0.00
9309,0,0.00
9330,0,0.00
9351,0,0.00
9372,0,0.00
9393,0,0.00
9413,0,0.00
9434,0,0.00
9455,0,0.00
9476,0,0.00
9497,0,0.00
9518,0,0.00
9539,0,0.00
9560,0,0.00
9581,0,0.00
9602,0,0.00
9623,0,0.00
9644,0,0.00
9664,0,0.00
9685,0,0.00
9706,0,0.00
9727,0,0.00
9748,0,0.00
9769,0,0.00
9790,0,0.00
9811,0,0.00
9832,0,0.00
9853,0,0.00
9874,0,0.00
9894,0,0.00
9915,0,0.00
9936,0,0.00
9957,0,0.00
9982,0,0.00
10003,0,0.00
10024,0,0.00
10045,0,0.00
10066,0,0.00
10087,0,0.00
10108,0,0.00
10129,0,0.00
10150,0,0.00
10171,0,0.00
10192,0,0.00
10213,0,0.00
10234,0,0.00
10254,0,0.00
10275,0,0.00
10296,0,0.00
10317,0,0.00
10338,0,0.00
10359,0,0.00
10380,0,0.00
10401,0,0.00
10422,0,0.00
10443,0,0.00
10464,0,0.00
10485,0,0.00
10506,0,0.00
10527,0,0.00
10547,0,0.00
10568,0,0.00
10589,0,0.00
10610,0,0.00
10631,0,0.00
10652,0,0.00
10673,0,0.00
10694,0,0.00
10715,0,0.00
10736,0,0.00
10757,0,0.00
10778,0,0.00
10799,0,0.00
10820,0,0.00
10840,0,0.00
10861,0,0.00
10882,0,0.00
10903,0,0.00
10924,0,0.00
10945,0,0.00
10966,0,0.00
10987,0,0.00
11008,0,0.00
11029,0,0.00
11050,0,0.00
11071,0,0.00
11092,0,0.00
11113,0,0.00
11133,0,0.00
11154,0,0.00
11175,0,0.00
11196,0,0.00
11217,0,0.00
11238,0,0.00
11259,0,0.00
11280,0,0.00
11301,0,0.00
11322,0,0.00
11343,0,0.00
11364,0,0.00
11385,0,0.00
11406,0,0.00
11426,0,0.00
11447,0,0.00
11468,0,0.00
11489,0,0.00
11510,0,0.00
11531,0,0.00
11552,0,0.00
11573,0,0.00
11594,0,0.00
11615,0,0.00
11636,0,0.00
11657,0,0.00
11678,0,0.00
11699,0,0.00
11720,0,0.00
11740,0,0.00
11761,0,0.00
11782,0,0.00
11803,0,0.00
11824,0,0.00
11845,0,0.00
11866,0,0.00
11887,0,0.00
11908,0,0.00
11929,0,0.00
11950,0,0.00
11971,0,0.00
11992,0,0.00
12013,0,0.00
12033,0,0.00
12054,0,0.00
12075,0,0.00
12096,0,0.00
12117,0,0.00
12138,0,0.00
12159,0,0.00
12180,0,0.00
12201,0,0.00
12222,0,0.00
12243,0,0.00
12264,0,0.00
12285,0,0.00
12306,0,0.00
12326,0,0.00
12347,0,0.00
12368,0,0.00
12389,0,0.00
12410,0,0.00
12431,0,0.00
12452,0,0.00
12473,0,0.00
12494,0,0.00
12515,0,0.00
12536,0,0.00
12557,0,0.00
12578,0,0.00
12599,0,0.00
12620,0,0.00
12640,0,0.00
12661,0,0.00
12682,0,0.00
12703,0,0.00
12724,0,0.00
12745,0,0.00
12766,0,0.00
12787,0,0.00
12808,0,0.00
12829,0,0.00
12850,0,0.00
12871,0,0.00
12892,0,0.00
12913,0,0.00
12933,0,0.00
12954,0,0.00
12975,0,0.00
12996,0,0.00
13017,0,0.00
13038,0,0.00
13063,0,0.00
13084,0,0.00
13105,0,0.00
13126,0,0.00
13147,0,0.00
13168,0,0.00
13189,0,0.00
13210,0,0.00
13231,0,0.00
13252,0,0.00
13273,0,0.00
13294,0,0.00
13315,0,0.00
13336,0,0.00
13356,0,0.00
13377,0,0.00
13398,0,0.00
13419,0,0.00
13440,0,0.00
13461,0,0.00
13482,0,0.00
13503,0,0.00
13524,0,0.00
13545,0,0.00
13566,0,0.00
13587,0,0.00
13608,0,0.00
13629,0,0.00
13649,0,0.00
13670,0,0.00
13691,0,0.00
13712,0,0.00
13733,0,0.00
13754,0,0.00
13775,0,0.00
13796,0,0.00
13817,0,0.00
13838,0,0.00
13859,0,0.00
13880,0,0.00
13901,0,0.00
13922,0,0.00
13942,0,0.00
13963,0,0.00
13984,0,0.00
14005,0,0.00
14026,0,0.00
14047,0,0.00
14068,0,0.00
14089,0,0.00
14110,0,0.00
14131,0,0.00
14152,0,0.00
14173,0,0.00
14194,0,0.00
14215,0,0.00
14235,0,0.00
14256,0,0.00
14277,0,0.00
14298,0,0.00
14319,0,0.00
14340,0,0.00
14361,0,0.00
14382,0,0.00
14403,0,0.00
14424,0,0.00
14445,0,0.00
14466,0,0.00
14487,0,0.00
14508,0,0.00
14528,0,0.00
14549,0,0.00
14570,0,0.00
14591,0,0.00
14612,0,0.00
14633,0,0.00
14654,0,0.00
14675,0,0.00
14696,0,0.00
14717,0,0.00
14738,0,0.00
14759,0,0.00
14780,0,0.00
14801,0,0.00
14821,0,0.00
14842,0,0.00
14863,0,0.00
14884,0,0.00
14905,0,0.00
14926,0,0.00
14947,0,0.00
14968,0,0.00
14989,0,0.00
15010,0,0.00
15031,0,0.00
15052,0,0.00
15073,0,0.00
15094,0,0.00
15114,0,0.00
15135,0,0.00
15156,0,0.00
15177,0,0.00
15198,0,0.00
15219,0,0.00
15240,0,0.00
15261,0,0.00
15282,0,0.00
15303,0,0.00
15324,0,0.00
15345,0,0.00
15366,0,0.00
15387,0,0.00
15408,0,0.00
15428,0,0.00
15449,0,0.00
15470,0,0.00
15491,0,0.00
15512,0,0.00
15533,0,0.00
15554,0,0.00
15575,0,0.00
15596,0,0.00
15617,0,0.00
15638,0,0.00
15659,0,0.00
15680,0,0.00
15701,0,0.00
15721,0,0.00
15742,0,0.00
15763,0,0.00
15784,0,0.00
15805,0,0.00
15826,0,0.00
15847,0,0.00
15868,0,0.00
15889,0,0.00
15910,0,0.00
15931,0,0.00
15952,0,0.00
15973,0,0.00
15994,0,0.00
16014,0,0.00
16035,0,0.00
16056,0,0.00
16077,0,0.00
16098,0,0.00
16123,0,0.00
16144,0,0.00
16165,0,0.00
16186,0,0.00
16207,0,0.00
16228,0,0.00
16249,0,0.00
16270,0,0.00
16291,0,0.00
16312,0,0.00
16333,0,0.00
16354,0,0.00
16374,0,0.00
16395,0,0.00
16416,0,0.00
16437,0,0.00
16458,0,0.00
16479,0,0.00
16500,0,0.00
16521,0,0.00
16542,0,0.00
16563,0,0.00
16584,0,0.00
16605,0,0.00
16626,0,0.00
16647,0,0.00
16667,0,0.00
16688,0,0.00
16709,0,0.00
16730,0,0.00
16751,0,0.00
16772,0,0.00
16793,0,0.00
16814,0,0.00
16835,0,0.00
16856,0,0.00
16877,0,0.00
16898,0,0.00
16919,0,0.00
16940,0,0.00
16961,0,0.00
16981,0,0.00
17002,0,0.00
17023,0,0.00
17044,0,0.00
17065,0,0.00
17086,0,0.00
17107,0,0.00
17128,0,0.00
17149,0,0.00
17170,0,0.00
17191,0,0.00
17212,0,0.00
17233,0,0.00
17254,0,0.00
17274,0,0.00
17295,0,0.00
17316,0,0.00
17337,0,0.00
17358,0,0.00
17379,0,0.00
17400,0,0.00
17421,0,0.00
17442,0,0.00
17463,0,0.00
17484,0,0.00
17505,0,0.00
17526,0,0.00
17547,0,0.00
17567,0,0.00
17588,0,0.00
17609,0,0.00
17630,0,0.00
17651,0,0.00
17672,0,0.00
17693,0,0.00
17714,0,0.00
17735,0,0.00
17756,0,0.00
17777,0,0.00
17798,0,0.00
17819,0,0.00
17840,0,0.00
17861,0,0.00
17881,0,0.00
17902,0,0.00
17923,0,0.00
17944,0,0.00
17965,0,0.00
17986,0,0.00
18007,0,0.00
18028,0,0.00
18049,0,0.00
18070,0,0.00
18091,0,0.00
18112,0,0.00
18133,0,0.00
18153,0,0.00
18174,0,0.00
18195,0,0.00
18216,0,0.00
18237,0,0.00
18258,0,0.00
18279,0,0.00
18300,0,0.00
18321,0,0.00
18342,0,0.00
18363,0,0.00
18384,0,0.00
18405,0,0.00
18426,0,0.00
18447,0,0.00
18467,0,0.00
18488,0,0.00
18509,0,0.00
18530,0,0.00
18551,0,0.00
18572,0,0.00
18593,0,0.00
18614,0,0.00
18635,0,0.00
18656,0,0.00
18677,0,0.00
18698,0,0.00
18719,0,0.00
18740,0,0.00
18760,0,0.00
18781,0,0.00
18802,0,0.00
18823,0,0.00
18844,0,0.00
18865,0,0.00
18886,0,0.00
18907,0,0.00
18928,0,0.00
18949,0,0.00
18970,0,0.00
18991,0,0.00
19012,0,0.00
19033,0,0.00
19053,0,0.00
19074,0,0.00
19095,0,0.00
19116,0,0.00
19137,0,0.00
19158,0,0.00
19183,0,0.00
19204,0,0.00
19225,0,0.00
19246,0,0.00
19267,0,0.00
19288,0,0.00
19309,0,0.00
19330,0,0.00
19351,0,0.00
19372,0,0.00
19393,0,0.00
19414,0,0.00
19435,0,0.00
19455,0,0.00
19476,0,0.00
19497,0,0.00
19518,0,0.00
19539,0,0.00
19560,0,0.00
19581,0,0.00
19602,0,0.00
19623,0,0.00
19644,0,0.00
19665,0,0.00
19686,0,0.00
19707,0,0.00
19728,0,0.00
19748,0,0.00
19769,0,0.00
19790,0,0.00
19811,0,0.00
19832,0,0.00
19853,0,0.00
19874,0,0.00
19895,0,0.00
19916,0,0.00
19937,0,0.00
19958,0,0.00
19979,0,0.00
20000,0,0.00
20021,0,0.00
20041,0,0.00
20062,0,0.00
20083,0,0.00
20104,0,0.00
20125,0,0.00
20146,0,0.00
20167,0,0.00
20188,0,0.00
20209,0,0.00
20230,0,0.00
20251,0,0.00
20272,0,0.00
20293,0,0.00
20314,0,0.00
20334,0,0.00
20355,0,0.00
20376,0,0.00
20397,0,0.00
20418,0,0.00
20439,0,0.00
20460,0,0.00
20481,0,0.00
20502,0,0.00
20523,0,0.00
20544,0,0.00
20565,0,0.00
20586,0,0.00
20607,0,0.00
20628,0,0.00
20648,0,0.00
20669,0,0.00
20690,0,0.00
20711,0,0.00
20732,0,0.00
20753,0,0.00
20774,0,0.00
20795,0,0.00
20816,0,0.00
20837,0,0.00
20858,0,0.00
20879,0,0.00
20900,0,0.00
20921,0,0.00
20942,0,0.00
20963,0,0.00
20983,0,0.00
21004,0,0.00
21025,0,0.00
21046,0,0.00
21067,0,0.00
21088,0,0.00
21109,0,0.00
21130,0,0.00
21151,0,0.00
21172,0,0.00
21193,0,0.00
21214,0,0.00
21235,0,0.00
21256,0,0.00
21277,0,0.00
21298,0,0.00
21318,0,0.00
21339,0,0.00
21360,0,0.00
21381,0,0.00
21402,0,0.00
21423,0,0.00
21444,0,0.00
21465,0,0.00
21486,0,0.00
21507,0,0.00
21528,0,0.00
21549,0,0.00
21570,0,0.00
21591,0,0.00
21612,0,0.00
21632,0,0.00
21653,0,0.00
21674,0,0.00
21695,0,0.00
21716,0,0.00
21737,0,0.00
21758,0,0.00
21779,0,0.00
21800,0,0.00
21821,0,0.00
21842,0,0.00
21863,0,0.00
21884,0,0.00
21905,0,0.00
21926,0,0.00
21947,0,0.00
21967,0,0.00
21988,0,0.00
22009,0,0.00
22030,0,0.00
22051,0,0.00
22072,0,0.00
22093,0,0.00
22114,0,0.00
22135,0,0.00
22156,0,0.00
22177,0,0.00
22198,0,0.00
22219,0,0.00
22244,0,0.00
22265,0,0.00
22286,0,0.00
22307,0,0.00
22328,0,0.00
22348,0,0.00
22369,0,0.00
22390,0,0.00
22411,0,0.00
22432,0,0.00
22453,0,0.00
22474,0,0.00
22495,0,0.00
22516,0,0.00
22537,0,0.00
22558,0,0.00
22579,0,0.00
22600,0,0.00
22621,0,0.00
22642,0,0.00
22662,0,0.00
22683,0,0.00
22704,0,0.00
22725,0,0.00
22746,0,0.00
22767,0,0.00
22788,0,0.00
22809,0,0.00
22830,0,0.00
22851,0,0.00
22872,0,0.00
22893,0,0.00
22914,0,0.00
22935,0,0.00
22956,0,0.00
22977,0,0.00
22998,0,0.00
23018,0,0.00
23039,0,0.00
23060,0,0.00
23081,0,0.00
23102,0,0.00
23123,0,0.00
23144,0,0.00
23165,0,0.00
23186,0,0.00
23207,0,0.00
23228,0,0.00
23249,0,0.00
23270,0,0.00
23291,0,0.00
23312,0,0.00
23333,0,0.00
23353,0,0.00
23374,0,0.00
23395,0,0.00
23416,0,0.00
23437,0,0.00
23458,0,0.00
23479,0,0.00
23500,0,0.00
23521,0,0.00
23542,0,0.00
23563,0,0.00
23584,0,0.00
23605,0,0.00
23626,0,0.00
23647,0,0.00
23668,0,0.00
23688,0,0.00
23709,0,0.00
23730,0,0.00
23751,0,0.00
23772,0,0.00
23793,0,0.00
23814,0,0.00
23835,0,0.00
23856,0,0.00
23877,0,0.00
23898,0,0.00
23919,0,0.00
23940,0,0.00
23961,0,0.00
23982,0,0.00
24002,0,0.00
24023,0,0.00
24044,0,0.00
24065,0,0.00
24086,0,0.00
24107,0,0.00
24128,0,0.00
24149,0,0.00
24170,0,0.00
24191,0,0.00
24212,0,0.00
24233,0,0.00
24254,0,0.00
24275,0,0.00
24296,0,0.00
24317,0,0.00
24337,0,0.00
24358,0,0.00
24379,0,0.00
24400,0,0.00
24421,0,0.00
24442,0,0.00
24463,0,0.00
24484,0,0.00
24505,0,0.00
24526,0,0.00
24547,0,0.00
24568,0,0.00
24589,0,0.00
24610,0,0.00
24631,0,0.00
24652,0,0.00
24672,0,0.00
24693,0,0.00
24714,0,0.00
24735,0,0.00
24756,0,0.00
24777,0,0.00
24798,0,0.00
24819,0,0.00
24840,0,0.00
24861,0,0.00
24882,0,0.00
24903,0,0.00
24924,0,0.00
24945,0,0.00
24966,0,0.00
24986,0,0.00
25007,0,0.00
25028,0,0.00
25049,0,0.00
25070,0,0.00
25091,0,0.00
25112,0,0.00
25133,0,0.00
25154,0,0.00
25175,0,0.00
25196,0,0.00
25217,0,0.00
25238,0,0.00
25259,0,0.00
25280,0,0.00
25301,0,0.00
25326,0,0.00
25347,0,0.00
25368,0,0.00
25389,0,0.00
25410,0,0.00
25430,0,0.00
25451,0,0.00
25472,0,0.00
25493,0,0.00
25514,0,0.00
25535,0,0.00
25556,0,0.00
25577,0,0.00
25598,0,0.00
25619,0,0.00
25640,0,0.00
25661,0,0.00
25682,0,0.00
25703,0,0.00
25724,0,0.00
25745,0,0.00
25765,0,0.00
25786,0,0.00
25807,0,0.00
25828,0,0.00
25849,0,0.00
25870,0,0.00
25891,0,0.00
25912,0,0.00
25933,0,0.00
25954,0,0.00
25975,0,0.00
25996,0,0.00
26017,0,0.00
26038,0,0.00
26059,0,0.00
26080,0,0.00
26100,0,0.00
26121,0,0.00
26142,0,0.00
26163,0,0.00
26184,0,0.00
26205,0,0.00
26226,0,0.00
26247,0,0.00
26268,0,0.00
26289,0,0.00
26310,0,0.00
26331,0,0.00
26352,0,0.00
26373,0,0.00
26394,0,0.00
26415,0,0.00
26435,0,0.00
26456,0,0.00
26477,0,0.00
26498,0,0.00
26519,0,0.00
26540,0,0.00
26561,0,0.00
26582,0,0.00
26603,0,0.00
26624,0,0.00
26645,0,0.00
26666,0,0.00
26687,0,0.00
26708,0,0.00
26729,0,0.00
26750,0,0.00
26770,0,0.00
26791,0,0.00
26812,0,0.00
26833,0,0.00
26854,0,0.00
26875,0,0.00
26896,0,0.00
26917,0,0.00
26938,0,0.00
26959,0,0.00
26980,0,0.00
27001,0,0.00
27022,0,0.00
27043,0,0.00
27064,0,0.00
27085,0,0.00
27105,0,0.00
27126,0,0.00
27147,0,0.00
27168,0,0.00
27189,0,0.00
27210,0,0.00
27231,0,0.00
27252,0,0.00
27273,0,0.00
27294,0,0.00
27315,0,0.00
27336,0,0.00
27357,0,0.00
27378,0,0.00
27399,0,0.00
27419,0,0.00
27440,0,0.00
27461,0,0.00
27482,0,0.00
27503,0,0.00
27524,0,0.00
27545,0,0.00
27566,0,0.00
27587,0,0.00
27608,0,0.00
27629,0,0.00
27650,0,0.00
27671,0,0.00
27692,0,0.00
27713,0,0.00
27734,0,0.00
27754,0,0.00
27775,0,0.00
27796,0,0.00
27817,0,0.00
27838,0,0.00
27859,0,0.00
27880,0,0.00
27901,0,0.00
27922,0,0.00
27943,0,0.00
27964,0,0.00
27985,0,0.00
28006,0,0.00
28027,0,0.00
28048,0,0.00
28068,0,0.00
28089,0,0.00
28110,0,0.00
28131,0,0.00
28152,0,0.00
28173,0,0.00
28194,0,0.00
28215,0,0.00
28236,0,0.00
28257,0,0.00
28278,0,0.00
28299,0,0.00
28320,0,0.00
28341,0,0.00
28362,0,0.00
28387,0,0.00
28408,0,0.00
28429,0,0.00
28450,0,0.00
28470,0,0.00
28491,0,0.00
28512,0,0.00
28533,0,0.00
28554,0,0.00
28575,0,0.00
28596,0,0.00
28617,0,0.00
28638,0,0.00
28659,0,0.00
28680,0,0.00
28701,0,0.00
28722,0,0.00
28743,0,0.00
28764,0,0.00
28785,0,0.00
28805,0,0.00
28826,0,0.00
28847,0,0.00
28868,0,0.00
28889,0,0.00
28910,0,0.00
28931,0,0.00
28952,0,0.00
28973,0,0.00
28994,0,0.00
29015,0,0.00
29036,0,0.00
29057,0,0.00
29078,0,0.00
29099,0,0.00
29119,0,0.00
29140,0,0.00
29161,0,0.00
29182,0,0.00
29203,0,0.00
29224,0,0.00
29245,0,0.00
29266,0,0.00
29287,0,0.00
29308,0,0.00
29329,0,0.00
29350,0,0.00
29371,0,0.00
29392,0,0.00
29413,0,0.00
29434,0,0.00
29454,0,0.00
29475,0,0.00
29496,0,0.00
29517,0,0.00
29538,0,0.00
29559,0,0.00
29580,0,0.00
29601,0,0.00
29622,0,0.00
29643,0,0.00
29664,0,0.00
29685,0,0.00
29706,0,0.00
29727,0,0.00
29748,0,0.00
29769,0,0.00
29789,0,0.00
29810,0,0.00
29831,0,0.00
29852,0,0.00
29873,0,0.00
29894,0,0.00
29915,0,0.00
29936,0,0.00
29957,0,0.00
29978,0,0.00
29999,0,0.00
30020,0,0.00
30041,0,0.00
30062,0,0.00
30083,0,0.00
30104,0,0.00
30124,0,0.00
30145,0,0.00
30166,0,0.00
30187,0,0.00
30208,0,0.00
30229,0,0.00
30250,0,0.00
30271,0,0.00
30292,0,0.00
30313,0,0.00
30334,0,0.00
30355,0,0.00
30376,0,0.00
30397,0,0.00
30418,0,0.00
30439,0,0.00
30459,0,0.00
30480,0,0.00
30501,0,0.00
30522,0,0.00
30543,0,0.00
30564,0,0.00
30585,0,0.00
30606,0,0.00
30627,0,0.00
30648,0,0.00
30669,0,0.00
30690,0,0.00
30711,0,0.00
30732,0,0.00
30753,0,0.00
30773,0,0.00
30794,0,0.00
30815,0,0.00
30836,0,0.00
30857,0,0.00
30878,0,0.00
30899,0,0.00
30920,0,0.00
30941,0,0.00
30962,0,0.00
30983,0,0.00
31004,0,0.00
31025,0,0.00
31046,0,0.00
31067,0,0.00
31088,0,0.00
31108,0,0.00
31129,0,0.00
31150,0,0.00
31171,0,0.00
31192,0,0.00
31213,0,0.00
31234,0,0.00
31255,0,0.00
31276,0,0.00
31297,0,0.00
31318,0,0.00
31339,0,0.00
31360,0,0.00
31381,0,0.00
31402,0,0.00
31422,0,0.00
31448,0,0.00
31469,0,0.00
31489,0,0.00
31510,0,0.00
31531,0,0.00
31552,0,0.00
31573,0,0.00
31594,0,0.00
31615,0,0.00
31636,0,0.00
31657,0,0.00
31678,0,0.00
31699,0,0.00
31720,0,0.00
31741,0,0.00
31762,0,0.00
31783,0,0.00
31803,0,0.00
31824,0,0.00
31845,0,0.00
31866,0,0.00
31887,0,0.00
31908,0,0.00
31929,0,0.00
31950,0,0.00
31971,0,0.00
31992,0,0.00
32013,0,0.00
32034,0,0.00
32055,0,0.00
32076,0,0.00
32097,0,0.00
32118,0,0.00
32138,0,0.00
32159,0,0.00
32180,0,0.00
32201,0,0.00
32222,0,0.00
32243,0,0.00
32264,0,0.00
32285,0,0.00
32306,0,0.00
32327,0,0.00
32348,0,0.00
32369,0,0.00
32390,0,0.00
32411,0,0.00
32432,0,0.00
32453,0,0.00
32473,0,0.00
32494,0,0.00
32515,0,0.00
32536,0,0.00
