[Timestamp_micros,aout_speed_uint8,speed_measured_hz]
2568,0,0.00
2589,0,0.00
2610,0,0.00
2631,0,0.00
2652,0,0.00
2673,0,0.00
2694,0,0.00
2714,0,0.00
2735,0,0.00
2756,0,0.00
2777,0,0.00
2798,0,0.00
2819,0,0.00
2840,0,0.00
2861,0,0.00
2882,0,0.00
2903,0,0.00
2924,0,0.00
2944,0,0.00
2965,0,0.00
2986,0,0.00
3007,0,0.00
3028,0,0.00
3049,0,0.00
3070,0,0.00
3091,0,0.00
3112,0,0.00
3133,0,0.00
3153,0,0.00
3174,0,0.00
3195,0,0.00
3216,0,0.00
3237,0,0.00
3258,0,0.00
3279,0,0.00
3300,0,0.00
3321,0,0.00
3342,0,0.00
3362,0,0.00
3387,0,0.00
3408,0,0.00
3429,0,0.00
3450,0,0.00
3471,0,0.00
3492,0,0.00
3513,0,0.00
3534,0,0.00
3554,0,0.00
3575,0,0.00
3596,0,0.00
3617,0,0.00
3638,0,0.00
3659,0,0.00
3680,0,0.00
3701,0,0.00
3722,0,0.00
3743,0,0.00
3764,0,0.00
3784,0,0.00
3805,0,0.00
3826,0,0.00
3847,0,0.00
3868,0,0.00
3889,0,0.00
3910,0,0.00
3931,0,0.00
3952,0,0.00
3973,0,0.00
3993,0,0.00
4014,0,0.00
4035,0,0.00
4056,0,0.00
4077,0,0.00
4098,0,0.00
4119,0,0.00
4140,0,0.00
4161,0,0.00
4182,0,0.00
4202,0,0.00
4223,0,0.00
4244,0,0.00
4265,0,0.00
4286,0,0.00
4307,0,0.00
4328,0,0.00
4349,0,0.00
4370,0,0.00
4391,0,0.00
4411,0,0.00
4432,0,0.00
4453,0,0.00
4474,0,0.00
4495,0,0.00
4516,0,0.00
4537,0,0.00
4558,0,0.00
4579,0,0.00
4600,0,0.00
4620,0,0.00
4641,0,0.00
4662,0,0.00
4683,0,0.00
4704,0,0.00
4725,0,0.00
4746,0,0.00
4767,0,0.00
4788,0,0.00
4809,0,0.00
4829,0,0.00
4850,0,0.00
4871,0,0.00
4892,0,0.00
4913,0,0.00
4934,0,0.00
4955,0,0.00
4976,0,0.00
4997,0,0.00
5018,0,0.00
5038,0,0.00
5059,0,0.00
5080,0,0.00
5101,0,0.00
5122,0,0.00
5143,0,0.00
5164,0,0.00
5185,0,0.00
5206,0,0.00
5227,0,0.00
5248,0,0.00
5268,0,0.00
5289,0,0.00
5310,0,0.00
5331,0,0.00
5352,0,0.00
5373,0,0.00
5394,0,0.00
5415,0,0.00
5436,0,0.00
5457,0,0.00
5477,0,0.00
5498,0,0.00
5519,0,0.00
5540,0,0.00
5561,0,0.00
5582,0,0.00
5603,0,0.00
5624,0,0.00
5645,0,0.00
5666,0,0.00
5686,0,0.00
5707,0,0.00
5728,0,0.00
5749,0,0.00
5770,0,0.00
5791,0,0.00
5812,0,0.00
5833,0,0.00
5854,0,0.00
5875,0,0.00
5895,0,0.00
5916,0,0.00
5937,0,0.00
5958,0,0.00
5979,0,0.00
6000,0,0.00
6021,0,0.00
6042,0,0.00
6063,0,0.00
6084,0,0.00
6104,0,0.00
6125,0,0.00
6146,0,0.00
6167,0,0.00
6188,0,0.00
6209,0,0.00
6230,0,0.00
6251,0,0.00
6272,0,0.00
6293,0,0.00
6313,0,0.00
6334,0,0.00
6355,0,0.00
6376,0,0.00
6397,0,0.00
6418,0,0.00
6439,0,0.00
6460,0,0.00
6481,0,0.00
6502,0,0.00
6522,0,0.00
6543,0,0.00
6564,0,0.00
6585,0,0.00
6606,0,0.00
6627,0,0.00
6648,0,0.00
6669,0,0.00
6694,0,0.00
6715,0,0.00
6736,0,0.00
6757,0,0.00
6778,0,0.00
6799,0,0.00
6819,0,0.00
6840,0,0.00
6861,0,0.00
6882,0,0.00
6903,0,0.00
6924,0,0.00
6945,0,0.00
6966,0,0.00
6987,0,0.00
7008,0,0.00
7028,0,0.00
7049,0,0.00
7070,0,0.00
7091,0,0.00
7112,0,0.00
7133,0,0.00
7154,0,0.00
7175,0,0.00
7196,0,0.00
7217,0,0.00
7237,0,0.00
7258,0,0.00
7279,0,0.00
7300,0,0.00
7321,0,0.00
7342,0,0.00
7363,0,0.00
7384,0,0.00
7405,0,0.00
7426,0,0.00
7446,0,0.00
7467,0,0.00
7488,0,0.00
7509,0,0.00
7530,0,0.00
7551,0,0.00
7572,0,0.00
7593,0,0.00
7614,0,0.00
7635,0,0.00
7655,0,0.00
7676,0,0.00
7697,0,0.00
7718,0,0.00
7739,0,0.00
7760,0,0.00
7781,0,0.00
7802,0,0.00
7823,0,0.00
7844,0,0.00
7864,0,0.00
7885,0,0.00
7906,0,0.00
7927,0,0.00
7948,0,0.00
7969,0,0.00
7990,0,0.00
8011,0,0.00
8032,0,0.00
8053,0,0.00
8073,0,0.00
8094,0,0.00
8115,0,0.00
8136,0,0.00
8157,0,0.00
8178,0,0.00
8199,0,0.00
8220,0,0.00
8241,0,0.00
8262,0,0.00
8283,0,0.00
8304,0,0.00
8324,0,0.00
8345,0,0.00
8366,0,0.00
8387,0,0.00
8408,0,0.00
8429,0,0.00
8450,0,0.00
8471,0,0.00
8492,0,0.00
8513,0,0.00
8533,0,0.00
8554,0,0.00
8575,0,0.00
8596,0,0.00
8617,0,0.00
8638,0,0.00
8659,0,0.00
8680,0,0.00
8701,0,0.00
8722,0,0.00
8743,0,0.00
8763,0,0.00
8784,0,0.00
8805,0,0.00
8826,0,0.00
8847,0,0.00
8868,0,0.00
8889,0,0.00
8910,0,0.00
8931,0,0.00
8952,0,0.00
8973,0,0.00
8993,0,0.00
9014,0,0.00
9035,0,0.00
9056,0,0.00
9077,0,0.00
9098,0,0.00
9119,0,0.00
9140,0,0.00
9161,0,0.00
9182,0,0.00
9203,0,0.00
9223,0,0.00
9244,0,0.00
9265,0,0.00
9286,0,0.00
9307,0,0.00
9328,0,0.00
9349,0,0.00
9370,0,0.00
9391,0,0.00
9412,0,0.00
9433,0,0.00
9453,0,0.00
9474,0,0.00
9495,0,0.00
9516,0,0.00
9537,0,0.00
9558,0,0.00
9579,0,0.00
9600,0,0.00
9621,0,0.00
9642,0,0.00
9662,0,0.00
9683,0,0.00
9704,0,0.00
9725,0,0.00
9746,0,0.00
9767,0,0.00
9788,0,0.00
9809,0,0.00
9830,0,0.00
9851,0,0.00
9872,0,0.00
9893,0,0.00
9913,0,0.00
9934,0,0.00
9955,0,0.00
9980,0,0.00
10001,0,0.00
10022,0,0.00
10043,0,0.00
10064,0,0.00
10085,0,0.00
10106,0,0.00
10127,0,0.00
10148,0,0.00
10169,0,0.00
10190,0,0.00
10211,0,0.00
10231,0,0.00
10252,0,0.00
10273,0,0.00
10294,0,0.00
10315,0,0.00
10336,0,0.00
10357,0,0.00
10378,0,0.00
10399,0,0.00
10420,0,0.00
10441,0,0.00
10462,0,0.00
10483,0,0.00
10503,0,0.00
10524,0,0.00
10545,0,0.00
10566,0,0.00
10587,0,0.00
10608,0,0.00
10629,0,0.00
10650,0,0.00
10671,0,0.00
10692,0,0.00
10713,0,0.00
10734,0,0.00
10755,0,0.00
10775,0,0.00
10796,0,0.00
10817,0,0.00
10838,0,0.00
10859,0,0.00
10880,0,0.00
10901,0,0.00
10922,0,0.00
10943,0,0.00
10964,0,0.00
10985,0,0.00
11006,0,0.00
11027,0,0.00
11047,0,0.00
11068,0,0.00
11089,0,0.00
11110,0,0.00
11131,0,0.00
11152,0,0.00
11173,0,0.00
11194,0,0.00
11215,0,0.00
11236,0,0.00
11257,0,0.00
11278,0,0.00
11299,0,0.00
11319,0,0.00
11340,0,0.00
11361,0,0.00
11382,0,0.00
11403,0,0.00
11424,0,0.00
11445,0,0.00
11466,0,0.00
11487,0,0.00
11508,0,0.00
11529,0,0.00
11550,0,0.00
11571,0,0.00
11591,0,0.00
11612,0,0.00
11633,0,0.00
11654,0,0.00
11675,0,0.00
11696,0,0.00
11717,0,0.00
11738,0,0.00
11759,0,0.00
11780,0,0.00
11801,0,0.00
11822,0,0.00
11843,0,0.00
11863,0,0.00
11884,0,0.00
11905,0,0.00
11926,0,0.00
11947,0,0.00
11968,0,0.00
11989,0,0.00
12010,0,0.00
12031,0,0.00
12052,0,0.00
12073,0,0.00
12094,0,0.00
12115,0,0.00
12135,0,0.00
12156,0,0.00
12177,0,0.00
12198,0,0.00
12219,0,0.00
12240,0,0.00
12261,0,0.00
12282,0,0.00
12303,0,0.00
12324,0,0.00
12345,0,0.00
12366,0,0.00
12387,0,0.00
12407,0,0.00
12428,0,0.00
12449,0,0.00
12470,0,0.00
12491,0,0.00
12512,0,0.00
12533,0,0.00
12554,0,0.00
12575,0,0.00
12596,0,0.00
12617,0,0.00
12638,0,0.00
12659,0,0.00
12679,0,0.00
12700,0,0.00
12721,0,0.00
12742,0,0.00
12763,0,0.00
12784,0,0.00
12805,0,0.00
12826,0,0.00
12847,0,0.00
12868,0,0.00
12889,0,0.00
12910,0,0.00
12931,0,0.00
12952,0,0.00
12972,0,0.00
12993,0,0.00
13014,0,0.00
13035,0,0.00
13060,0,0.00
13081,0,0.00
13102,0,0.00
13123,0,0.00
13144,0,0.00
13165,0,0.00
13186,0,0.00
13207,0,0.00
13228,0,0.00
13249,0,0.00
13270,0,0.00
13291,0,0.00
13312,0,0.00
13333,0,0.00
13353,0,0.00
13374,0,0.00
13395,0,0.00
13416,0,0.00
13437,0,0.00
13458,0,0.00
13479,0,0.00
13500,0,0.00
13521,0,0.00
13542,0,0.00
13563,0,0.00
13584,0,0.00
13605,0,0.00
13626,0,0.00
13646,0,0.00
13667,0,0.00
13688,0,0.00
13709,0,0.00
13730,0,0.00
13751,0,0.00
13772,0,0.00
13793,0,0.00
13814,0,0.00
13835,0,0.00
13856,0,0.00
13877,0,0.00
13898,0,0.00
13919,0,0.00
13940,0,0.00
13960,0,0.00
13981,0,0.00
14002,0,0.00
14023,0,0.00
14044,0,0.00
14065,0,0.00
14086,0,0.00
14107,0,0.00
14128,0,0.00
14149,0,0.00
14170,0,0.00
14191,0,0.00
14212,0,0.00
14233,0,0.00
14253,0,0.00
14274,0,0.00
14295,0,0.00
14316,0,0.00
14337,0,0.00
14358,0,0.00
14379,0,0.00
14400,0,0.00
14421,0,0.00
14442,0,0.00
14463,0,0.00
14484,0,0.00
14505,0,0.00
14526,0,0.00
14546,0,0.00
14567,0,0.00
14588,0,0.00
14609,0,0.00
14630,0,0.00
14651,0,0.00
14672,0,0.00
14693,0,0.00
14714,0,0.00
14735,0,0.00
14756,0,0.00
14777,0,0.00
14798,0,0.00
14819,0,0.00
14840,0,0.00
14860,0,0.00
14881,0,0.00
14902,0,0.00
14923,0,0.00
14944,0,0.00
14965,0,0.00
14986,0,0.00
15007,0,0.00
15028,0,0.00
15049,0,0.00
15070,0,0.00
15091,0,0.00
15112,0,0.00
15132,0,0.00
15153,0,0.00
15174,0,0.00
15195,0,0.00
15216,0,0.00
15237,0,0.00
15258,0,0.00
15279,0,0.00
15300,0,0.00
15321,0,0.00
15342,0,0.00
15363,0,0.00
15384,0,0.00
15405,0,0.00
15426,0,0.00
15446,0,0.00
15467,0,0.00
15488,0,0.00
15509,0,0.00
15530,0,0.00
15551,0,0.00
15572,0,0.00
15593,0,0.00
15614,0,0.00
15635,0,0.00
15656,0,0.00
15677,0,0.00
15698,0,0.00
15719,0,0.00
15739,0,0.00
15760,0,0.00
15781,0,0.00
15802,0,0.00
15823,0,0.00
15844,0,0.00
15865,0,0.00
15886,0,0.00
15907,0,0.00
15928,0,0.00
15949,0,0.00
15970,0,0.00
15991,0,0.00
16012,0,0.00
16032,0,0.00
16053,0,0.00
16074,0,0.00
16095,0,0.00
16120,0,0.00
16141,0,0.00
16162,0,0.00
16183,0,0.00
16204,0,0.00
16225,0,0.00
16246,0,0.00
16267,0,0.00
16288,0,0.00
16309,0,0.00
16330,0,0.00
16351,0,0.00
16372,0,0.00
16392,0,0.00
16413,0,0.00
16434,0,0.00
16455,0,0.00
16476,0,0.00
16497,0,0.00
16518,0,0.00
16539,0,0.00
16560,0,0.00
16581,0,0.00
16602,0,0.00
16623,0,0.00
16644,0,0.00
16665,0,0.00
16686,0,0.00
16706,0,0.00
16727,0,0.00
16748,0,0.00
16769,0,0.00
16790,0,0.00
16811,0,0.00
16832,0,0.00
16853,0,0.00
16874,0,0.00
16895,0,0.00
16916,0,0.00
16937,0,0.00
16958,0,0.00
16979,0,0.00
16999,0,0.00
17020,0,0.00
17041,0,0.00
17062,0,0.00
17083,0,0.00
17104,0,0.00
17125,0,0.00
17146,0,0.00
17167,0,0.00
17188,0,0.00
17209,0,0.00
17230,0,0.00
17251,0,0.00
17272,0,0.00
17292,0,0.00
17313,0,0.00
17334,0,0.00
17355,0,0.00
17376,0,0.00
17397,0,0.00
17418,0,0.00
17439,0,0.00
17460,0,0.00
17481,0,0.00
17502,0,0.00
17523,0,0.00
17544,0,0.00
17565,0,0.00
17585,0,0.00
17606,0,0.00
17627,0,0.00
17648,0,0.00
17669,0,0.00
17690,0,0.00
17711,0,0.00
17732,0,0.00
17753,0,0.00
17774,0,0.00
17795,0,0.00
17816,0,0.00
17837,0,0.00
17858,0,0.00
17878,0,0.00
17899,0,0.00
17920,0,0.00
17941,0,0.00
17962,0,0.00
17983,0,0.00
18004,0,0.00
18025,0,0.00
18046,0,0.00
18067,0,0.00
18088,0,0.00
18109,0,0.00
18130,0,0.00
18151,0,0.00
18172,0,0.00
18193,0,0.00
18213,0,0.00
18234,0,0.00
18255,0,0.00
18276,0,0.00
18297,0,0.00
18318,0,0.00
18339,0,0.00
18360,0,0.00
18381,0,0.00
18402,0,0.00
18423,0,0.00
18444,0,0.00
18465,0,0.00
18486,0,0.00
18506,0,0.00
18527,0,0.00
18548,0,0.00
18569,0,0.00
18590,0,0.00
18611,0,0.00
18632,0,0.00
18653,0,0.00
18674,0,0.00
18695,0,0.00
18716,0,0.00
18737,0,0.00
18758,0,0.00
18779,0,0.00
18799,0,0.00
18820,0,0.00
18841,0,0.00
18862,0,0.00
18883,0,0.00
18904,0,0.00
18925,0,0.00
18946,0,0.00
18967,0,0.00
18988,0,0.00
19009,0,0.00
19030,0,0.00
19051,0,0.00
19072,0,0.00
19092,0,0.00
19113,0,0.00
19134,0,0.00
19155,0,0.00
19180,0,0.00
19201,0,0.00
19222,0,0.00
19243,0,0.00
19264,0,0.00
19285,0,0.00
19306,0,0.00
19327,0,0.00
19348,0,0.00
19369,0,0.00
19390,0,0.00
19411,0,0.00
19432,0,0.00
19453,0,0.00
19473,0,0.00
19494,0,0.00
19515,0,0.00
19536,0,0.00
19557,0,0.00
19578,0,0.00
19599,0,0.00
19620,0,0.00
19641,0,0.00
19662,0,0.00
19683,0,0.00
19704,0,0.00
19725,0,0.00
19746,0,0.00
19767,0,0.00
19787,0,0.00
19808,0,0.00
19829,0,0.00
19850,0,0.00
19871,0,0.00
19892,0,0.00
19913,0,0.00
19934,0,0.00
19955,0,0.00
19976,0,0.00
19997,0,0.00
20018,0,0.00
20039,0,0.00
20059,0,0.00
20080,0,0.00
20101,0,0.00
20122,0,0.00
20143,0,0.00
20164,0,0.00
20185,0,0.00
20206,0,0.00
20227,0,0.00
20248,0,0.00
20269,0,0.00
20290,0,0.00
20311,0,0.00
20332,0,0.00
20353,0,0.00
20373,0,0.00
20394,0,0.00
20415,0,0.00
20436,0,0.00
20457,0,0.00
20478,0,0.00
20499,0,0.00
20520,0,0.00
20541,0,0.00
20562,0,0.00
20583,0,0.00
20604,0,0.00
20625,0,0.00
20646,0,0.00
20666,0,0.00
20687,0,0.00
20708,0,0.00
20729,0,0.00
20750,0,0.00
20771,0,0.00
20792,0,0.00
20813,0,0.00
20834,0,0.00
20855,0,0.00
20876,0,0.00
20897,0,0.00
20918,0,0.00
20939,0,0.00
20960,0,0.00
20980,0,0.00
21001,0,0.00
21022,0,0.00
21043,0,0.00
21064,0,0.00
21085,0,0.00
21106,0,0.00
21127,0,0.00
21148,0,0.00
21169,0,0.00
21190,0,0.00
21211,0,0.00
21232,0,0.00
21253,0,0.00
21273,0,0.00
21294,0,0.00
21315,0,0.00
21336,0,0.00
21357,0,0.00
21378,0,0.00
21399,0,0.00
21420,0,0.00
21441,0,0.00
21462,0,0.00
21483,0,0.00
21504,0,0.00
21525,0,0.00
21546,0,0.00
21566,0,0.00
21587,0,0.00
21608,0,0.00
21629,0,0.00
21650,0,0.00
21671,0,0.00
21692,0,0.00
21713,0,0.00
21734,0,0.00
21755,0,0.00
21776,0,0.00
21797,0,0.00
21818,0,0.00
21839,0,0.00
21859,0,0.00
21880,0,0.00
21901,0,0.00
21922,0,0.00
21943,0,0.00
21964,0,0.00
21985,0,0.00
22006,0,0.00
22027,0,0.00
22048,0,0.00
22069,0,0.00
22090,0,0.00
22111,0,0.00
22132,0,0.00
22152,0,0.00
22173,0,0.00
22194,0,0.00
22215,0,0.00
22240,0,0.00
22261,0,0.00
22282,0,0.00
22303,0,0.00
22324,0,0.00
22345,0,0.00
22366,0,0.00
22387,0,0.00
22408,0,0.00
22429,0,0.00
22450,0,0.00
22471,0,0.00
22491,0,0.00
22512,0,0.00
22533,0,0.00
22554,0,0.00
22575,0,0.00
22596,0,0.00
22617,0,0.00
22638,0,0.00
22659,0,0.00
22680,0,0.00
22701,0,0.00
22722,0,0.00
22743,0,0.00
22764,0,0.00
22784,0,0.00
22805,0,0.00
22826,0,0.00
22847,0,0.00
22868,0,0.00
22889,0,0.00
22910,0,0.00
22931,0,0.00
22952,0,0.00
22973,0,0.00
22994,0,0.00
23015,0,0.00
23036,0,0.00
23057,0,0.00
23077,0,0.00
23098,0,0.00
23119,0,0.00
23140,0,0.00
23161,0,0.00
23182,0,0.00
23203,0,0.00
23224,0,0.00
23245,0,0.00
23266,0,0.00
23287,0,0.00
23308,0,0.00
23329,0,0.00
23350,0,0.00
23370,0,0.00
23391,0,0.00
23412,0,0.00
23433,0,0.00
23454,0,0.00
23475,0,0.00
23496,0,0.00
23517,0,0.00
23538,0,0.00
23559,0,0.00
23580,0,0.00
23601,0,0.00
23622,0,0.00
23643,0,0.00
23664,0,0.00
23684,0,0.00
23705,0,0.00
23726,0,0.00
23747,0,0.00
23768,0,0.00
23789,0,0.00
23810,0,0.00
23831,0,0.00
23852,0,0.00
23873,0,0.00
23894,0,0.00
23915,0,0.00
23936,0,0.00
23957,0,0.00
23977,0,0.00
23998,0,0.00
24019,0,0.00
24040,0,0.00
24061,0,0.00
24082,0,0.00
24103,0,0.00
24124,0,0.00
24145,0,0.00
24166,0,0.00
24187,0,0.00
24208,0,0.00
24229,0,0.00
24250,0,0.00
24270,0,0.00
24291,0,0.00
24312,0,0.00
24333,0,0.00
24354,0,0.00
24375,0,0.00
24396,0,0.00
24417,0,0.00
24438,0,0.00
24459,0,0.00
24480,0,0.00
24501,0,0.00
24522,0,0.00
24543,0,0.00
24564,0,0.00
24584,0,0.00
24605,0,0.00
24626,0,0.00
24647,0,0.00
24668,0,0.00
24689,0,0.00
24710,0,0.00
24731,0,0.00
24752,0,0.00
24773,0,0.00
24794,0,0.00
24815,0,0.00
24836,0,0.00
24857,0,0.00
24877,0,0.00
24898,0,0.00
24919,0,0.00
24940,0,0.00
24961,0,0.00
24982,0,0.00
25003,0,0.00
25024,0,0.00
25045,0,0.00
25066,0,0.00
25087,0,0.00
25108,0,0.00
25129,0,0.00
25150,0,0.00
25170,0,0.00
25191,0,0.00
25212,0,0.00
25233,0,0.00
25254,0,0.00
25275,0,0.00
25296,0,0.00
25321,0,0.00
25342,0,0.00
25363,0,0.00
25384,0,0.00
25405,0,0.00
25426,0,0.00
25447,0,0.00
25468,0,0.00
25489,0,0.00
25510,0,0.00
25531,0,0.00
25552,0,0.00
25572,0,0.00
25593,0,0.00
25614,0,0.00
25635,0,0.00
25656,0,0.00
25677,0,0.00
25698,0,0.00
25719,0,0.00
25740,0,0.00
25761,0,0.00
25782,0,0.00
25803,0,0.00
25824,0,0.00
25845,0,0.00
25866,0,0.00
25886,0,0.00
25907,0,0.00
25928,0,0.00
25949,0,0.00
25970,0,0.00
25991,0,0.00
26012,0,0.00
26033,0,0.00
26054,0,0.00
26075,0,0.00
26096,0,0.00
26117,0,0.00
26138,0,0.00
26159,0,0.00
26179,0,0.00
26200,0,0.00
26221,0,0.00
26242,0,0.00
26263,0,0.00
26284,0,0.00
26305,0,0.00
26326,0,0.00
26347,0,0.00
26368,0,0.00
26389,0,0.00
26410,0,0.00
26431,0,0.00
26452,0,0.00
26472,0,0.00
26493,0,0.00
26514,0,0.00
26535,0,0.00
26556,0,0.00
26577,0,0.00
26598,0,0.00
26619,0,0.00
26640,0,0.00
26661,0,0.00
26682,0,0.00
26703,0,0.00
26724,0,0.00
26745,0,0.00
26765,0,0.00
26786,0,0.00
26807,0,0.00
26828,0,0.00
26849,0,0.00
26870,0,0.00
26891,0,0.00
26912,0,0.00
26933,0,0.00
26954,0,0.00
26975,0,0.00
26996,0,0.00
27017,0,0.00
27038,0,0.00
27058,0,0.00
27079,0,0.00
27100,0,0.00
27121,0,0.00
27142,0,0.00
27163,0,0.00
27184,0,0.00
27205,0,0.00
27226,0,0.00
27247,0,0.00
27268,0,0.00
27289,0,0.00
27310,0,0.00
27331,0,0.00
27352,0,0.00
27372,0,0.00
27393,0,0.00
27414,0,0.00
27435,0,0.00
27456,0,0.00
27477,0,0.00
27498,0,0.00
27519,0,0.00
27540,0,0.00
27561,0,0.00
27582,0,0.00
27603,0,0.00
27624,0,0.00
27645,0,0.00
27665,0,0.00
27686,0,0.00
27707,0,0.00
27728,0,0.00
27749,0,0.00
27770,0,0.00
27791,0,0.00
27812,0,0.00
27833,0,0.00
27854,0,0.00
27875,0,0.00
27896,0,0.00
27917,0,0.00
27938,0,0.00
27959,0,0.00
27979,0,0.00
28000,0,0.00
28021,0,0.00
28042,0,0.00
28063,0,0.00
28084,0,0.00
28105,0,0.00
28126,0,0.00
28147,0,0.00
28168,0,0.00
28189,0,0.00
28210,0,0.00
28231,0,0.00
28251,0,0.00
28272,0,0.00
28293,0,0.00
28314,0,0.00
28335,0,0.00
28356,0,0.00
28381,0,0.00
28402,0,0.00
28423,0,0.00
28444,0,0.00
28465,0,0.00
28486,0,0.00
28507,0,0.00
28528,0,0.00
28549,0,0.00
28570,0,0.00
28591,0,0.00
28611,0,0.00
28632,0,0.00
28653,0,0.00
28674,0,0.00
28695,0,0.00
28716,0,0.00
28737,0,0.00
28758,0,0.00
28779,0,0.00
28800,0,0.00
28821,0,0.00
28842,0,0.00
28863,0,0.00
28884,0,0.00
28905,0,0.00
28925,0,0.00
28946,0,0.00
28967,0,0.00
28988,0,0.00
29009,0,0.00
29030,0,0.00
29051,0,0.00
29072,0,0.00
29093,0,0.00
29114,0,0.00
29135,0,0.00
29156,0,0.00
29177,0,0.00
29198,0,0.00
29218,0,0.00
29239,0,0.00
29260,0,0.00
29281,0,0.00
29302,0,0.00
29323,0,0.00
29344,0,0.00
29365,0,0.00
29386,0,0.00
29407,0,0.00
29428,0,0.00
29449,0,0.00
29470,0,0.00
29491,0,0.00
29511,0,0.00
29532,0,0.00
29553,0,0.00
29574,0,0.00
29595,0,0.00
29616,0,0.00
29637,0,0.00
29658,0,0.00
29679,0,0.00
29700,0,0.00
29721,0,0.00
29742,0,0.00
29763,0,0.00
29784,0,0.00
29805,0,0.00
29825,0,0.00
29846,0,0.00
29867,0,0.00
29888,0,0.00
29909,0,0.00
29930,0,0.00
29951,0,0.00
29972,0,0.00
29993,0,0.00
30014,0,0.00
30035,0,0.00
30056,0,0.00
30077,0,0.00
30097,0,0.00
30118,0,0.00
30139,0,0.00
30160,0,0.00
30181,0,0.00
30202,0,0.00
30223,0,0.00
30244,0,0.00
30265,0,0.00
30286,0,0.00
30307,0,0.00
30328,0,0.00
30349,0,0.00
30370,0,0.00
30391,0,0.00
30411,0,0.00
30432,0,0.00
30453,0,0.00
30474,0,0.00
30495,0,0.00
30516,0,0.00
30537,0,0.00
30558,0,0.00
30579,0,0.00
30600,0,0.00
30621,0,0.00
30642,0,0.00
30663,0,0.00
30684,0,0.00
30704,0,0.00
30725,0,0.00
30746,0,0.00
30767,0,0.00
30788,0,0.00
30809,0,0.00
30830,0,0.00
30851,0,0.00
30872,0,0.00
30893,0,0.00
30914,0,0.00
30935,0,0.00
30956,0,0.00
30977,0,0.00
30997,0,0.00
31018,0,0.00
31039,0,0.00
31060,0,0.00
31081,0,0.00
31102,0,0.00
31123,0,0.00
31144,0,0.00
31165,0,0.00
31186,0,0.00
31207,0,0.00
31228,0,0.00
31249,0,0.00
31270,0,0.00
31290,0,0.00
31311,0,0.00
31332,0,0.00
31353,0,0.00
31374,0,0.00
31395,0,0.00
31416,0,0.00
31441,0,0.00
31462,0,0.00
31483,0,0.00
31504,0,0.00
31525,0,0.00
31546,0,0.00
31567,0,0.00
31588,0,0.00
31609,0,0.00
31629,0,0.00
31650,0,0.00
31671,0,0.00
31692,0,0.00
31713,0,0.00
31734,0,0.00
31755,0,0.00
31776,0,0.00
31797,0,0.00
31818,0,0.00
31839,0,0.00
31860,0,0.00
31881,0,0.00
31902,0,0.00
31923,0,0.00
31943,0,0.00
31964,0,0.00
31985,0,0.00
32006,0,0.00
32027,0,0.00
32048,0,0.00
32069,0,0.00
32090,0,0.00
32111,0,0.00
32132,0,0.00
32153,0,0.00
32174,0,0.00
32195,0,0.00
32216,0,0.00
32236,0,0.00
32257,0,0.00
32278,0,0.00
32299,0,0.00
32320,0,0.00
32341,0,0.00
32362,0,0.00
32383,0,0.00
32404,0,0.00
32425,0,0.00
32446,0,0.00
32467,0,0.00
32488,0,0.00
32509,0,0.00
32529,0,0.00
